orderbook_timestamp,book,bid,ask,spread
2024-07-18 14:24:10+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:11+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:12+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:13+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:14+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:15+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:16+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:17+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:18+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:19+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:20+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:21+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:22+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:24+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:25+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:25+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:27+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:28+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:29+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:30+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:31+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:32+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:33+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:34+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:35+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:36+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:37+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:38+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:39+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:40+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:41+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:42+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:43+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:44+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:45+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:46+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:47+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:48+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:49+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:50+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:51+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:52+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:53+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:54+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:55+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:56+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:57+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:58+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:24:59+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:00+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:01+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:02+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:03+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:04+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:05+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:06+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:07+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:08+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:09+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:10+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:11+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:12+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:13+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:14+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:15+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:17+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:18+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:19+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:20+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:21+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:22+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:23+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:24+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:25+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:26+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:27+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:28+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:29+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:30+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:31+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:32+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:33+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:34+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:35+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:36+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:37+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:38+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:39+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:40+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:41+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:42+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:43+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:44+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:45+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:46+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:48+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:49+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:50+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:51+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:52+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:53+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:54+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:55+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:56+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:57+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:58+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:25:59+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:00+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:01+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:02+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:03+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:04+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:05+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:06+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:07+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:08+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:09+00:00,btc_mxn,1143229.98,1143230.02,0.0
2024-07-18 14:26:10+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:11+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:12+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:13+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:14+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:15+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:16+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:17+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:18+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:19+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:20+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:21+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:22+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:23+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:24+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:25+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:26+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:27+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:28+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:29+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:30+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:31+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:32+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:33+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:34+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:35+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:36+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:37+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:38+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:39+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:40+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:41+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:42+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:43+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:45+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:46+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:47+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:48+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:49+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:50+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:51+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:52+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:53+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:54+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:55+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:56+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:57+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:58+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:26:59+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:00+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:01+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:02+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:03+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:04+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:05+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:06+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:07+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:08+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:09+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:10+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:11+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:12+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:13+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:15+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:15+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:16+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:17+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:18+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:19+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:20+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:21+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:22+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:23+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:24+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:25+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:26+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:27+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:28+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:29+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:30+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:32+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:32+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:34+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:35+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:36+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:37+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:38+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:39+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:40+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:41+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:42+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:43+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:44+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:45+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:46+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:47+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:48+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:49+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:50+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:51+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:52+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:53+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:54+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:55+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:56+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:57+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:58+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:27:59+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:00+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:01+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:02+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:03+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:04+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:05+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:06+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:07+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:08+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:09+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:10+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:11+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:12+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:13+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:14+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:15+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:16+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:17+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:18+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:19+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:20+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:21+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:22+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:23+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:24+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:25+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:26+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:27+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:28+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:29+00:00,btc_mxn,1143149.98,1143150.02,0.0
2024-07-18 14:28:30+00:00,btc_mxn,1143149.98,1143150.02,0.0
