orderbook_timestamp,book,bid,ask,spread
2024-07-17 23:40:42+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:43+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:45+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:46+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:47+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:48+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:49+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:50+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:51+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:52+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:53+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:54+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:55+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:56+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:57+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:58+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:40:59+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:00+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:01+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:02+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:03+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:04+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:05+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:06+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:07+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:08+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:09+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:10+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:11+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:12+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:13+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:14+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:15+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:16+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:17+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:18+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:19+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:20+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:21+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:22+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:23+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:24+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:25+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:26+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:27+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:28+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:29+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:30+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:31+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:32+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:33+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:34+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:35+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:36+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:37+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:38+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:39+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:40+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:42+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:43+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:44+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:45+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:46+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:47+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:48+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:49+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:51+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:51+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:52+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:53+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:54+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:55+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:56+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:57+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:58+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:41:59+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:00+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:01+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:02+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:03+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:04+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:05+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:06+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:07+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:08+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:09+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:10+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:11+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:12+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:13+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:14+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:15+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:16+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:17+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:18+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:19+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:20+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:21+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:22+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:23+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:24+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:25+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:26+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:27+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:28+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:29+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:30+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:31+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:32+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:34+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:35+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:36+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:37+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:38+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:39+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:40+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:41+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:42+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:43+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:44+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:45+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:46+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:47+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:48+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:49+00:00,usd_mxn,17.71,17.72,0.056
2024-07-17 23:42:50+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:51+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:52+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:53+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:54+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:55+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:56+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:57+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:58+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:42:59+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:00+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:01+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:02+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:03+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:04+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:05+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:06+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:07+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:08+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:09+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:10+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:11+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:12+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:13+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:14+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:15+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:16+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:17+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:18+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:19+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:21+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:21+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:22+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:23+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:24+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:25+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:26+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:27+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:28+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:29+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:30+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:31+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:32+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:33+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:34+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:35+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:37+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:38+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:39+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:40+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:41+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:42+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:43+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:44+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:45+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:46+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:48+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:49+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:50+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:51+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:52+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:53+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:54+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:55+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:56+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:57+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:58+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:43:59+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:00+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:01+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:02+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:03+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:04+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:05+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:06+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:07+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:08+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:09+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:10+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:11+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:12+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:13+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:14+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:15+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:16+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:17+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:18+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:19+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:20+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:21+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:22+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:23+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:24+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:25+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:26+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:27+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:28+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:29+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:30+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:31+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:32+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:33+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:34+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:35+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:36+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:37+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:39+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:39+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:40+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:42+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:43+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:44+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:45+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:46+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:47+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:48+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:49+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:50+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:51+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:53+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:54+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:55+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:56+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:57+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:58+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:44:59+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:00+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:02+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:03+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:04+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:05+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:06+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:07+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:08+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:09+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:10+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:11+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:12+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:13+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:14+00:00,usd_mxn,17.72,17.73,0.056
2024-07-17 23:45:15+00:00,usd_mxn,17.72,17.73,0.056
